Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T91204,2023-05-31,C4668,Laptop,445,347.5,Credit Card,Pending
T91265,2020-12-25,C1830,Laptop,10,262.44,Cash,Completed
T91272,2020-11-12,C2283,Headphones,3,66.59,PayPal,Completed
T91280,2022-12-09,C4444,Coffee Machine,1,810.16,Credit Card,Completed
T91350,2022-01-29,C686,Smartphone,585,153.4,Cash,Pending
T91359,2020-02-08,C653,Laptop,612,587.07,PayPal,Failed
T91441,2024-02-01,C2805,Laptop,5,95.84,Credit Card,Failed
T91455,2021-06-16,C1272,Headphones,475,604.35,Cash,Completed
T91542,2021-09-08,C1545,Tablet,579,333.13,Credit Card,Failed
T91597,2022-10-11,C2637,Laptop,831,66.56,PayPal,Completed
T91598,2021-06-18,C1600,Headphones,248,130.59,Credit Card,Pending
T91623,2022-11-09,C2683,Smartphone,315,954.95,Credit Card,Completed
T91629,2021-07-26,C2737,Smartphone,7,601.73,Cash,Completed
T91674,2022-10-20,C4615,Coffee Machine,5,739.43,Cash,Completed
T91744,2022-04-02,C477,Laptop,545,777.24,PayPal,Completed
T91751,2022-07-05,C1041,Smartphone,983,732.65,Credit Card,Failed
T91785,2023-06-04,C4765,Smartphone,10,334.68,Cash,Completed
T91802,2024-04-02,C4088,Tablet,4,92.88,PayPal,Completed
T91824,2021-05-08,C4522,Smartphone,826,205.73,PayPal,Pending
T91836,2020-04-26,C4888,Laptop,467,589.55,PayPal,Completed
T91847,2024-03-08,C4986,Smartphone,279,517.69,Credit Card,Pending
T91882,2024-01-03,C4633,Laptop,278,189.03,Cash,Completed
T91908,2023-10-29,C3029,Smartphone,556,805.28,PayPal,Completed
T91910,2020-01-05,C188,Laptop,4,611.21,Credit Card,Failed
T91919,2022-07-05,C2278,Coffee Machine,333,823.33,PayPal,Failed
T91956,2020-01-10,C108,Smartphone,111,395.6,Credit Card,Completed
T91966,2022-05-13,C1251,Headphones,1,836.95,PayPal,Failed
T91988,2021-09-03,C3199,Headphones,822,407.29,Credit Card,Completed
T92021,2022-09-23,C1719,Headphones,3,939.21,PayPal,Completed
T92045,2021-03-19,C4344,Laptop,984,634.86,Credit Card,Completed
T92050,2021-07-02,C1665,H,819,895.28,Credit Card,Failed
T92071,2023-09-02,C113,Smartphone,8,970.22,Credit Card,Failed
T92097,2024-10-20,C2486,Tablet,108,284.2,PayPal,Completed
T92117,2024-12-22,C3969,Laptop,1,218.69,Credit Card,Completed
T92142,2021-10-30,C3956,Laptop,297,966.98,PayPal,Completed
T92148,2024-11-21,C4094,Smartphone,1,135.5,Cash,Completed
T92152,2021-02-13,C3060,Laptop,168,414.87,Credit Card,Completed
T92157,2024-07-25,C1111,Smartphone,340,95.93,PayPal,Completed
T92159,2021-08-28,C4020,Coffee Machine,398,116.81,PayPal,Completed
T92171,2021-01-09,C1691,Laptop,9,233.05,PayPal,Pending
T92187,2021-11-24,C310,Smartphone,2,191.57,Cash,Pending
T92189,2024-01-27,C3185,Headphones,511,659.74,Cash,Pending
T92190,2023-07-21,C3244,Laptop,7,273.12,Credit Card,Completed
T92194,2022-12-08,C4385,Laptop,6,486.29,Credit Card,Completed
T92231,2022-04-26,C196,Laptop,387,575.5,Credit Card,Pending
T92246,2021-12-09,C1585,Tablet,687,203.05,Credit Card,Completed
T92248,2023-03-08,C4287,Tablet,637,284.25,Cash,Pending
T92250,2020-12-24,C3456,T,2,833.14,PayPal,Failed
T92283,2024-01-26,C2590,Tablet,5,406.86,PayPal,Completed
T92286,2024-10-18,C3157,Laptop,4,612.35,Cash,Completed
T92295,2022-05-24,C2541,Tablet,182,139.09,Credit Card,Completed
T92305,2021-09-14,C2678,Smartphone,10,443.53,Credit Card,Completed
T92323,2021-07-10,C3660,Coffee Machine,634,648.7,Cash,Completed
T92422,2021-03-17,C924,Tablet,7,69.1,Credit Card,Completed
T92425,2021-06-16,C2462,Coffee Machine,242,116.59,Credit Card,Pending
T92427,2023-01-23,C1016,Tablet,846,357.25,Credit Card,Completed
T92435,2023-07-19,C284,Laptop,702,819.77,Credit Card,Failed
T92440,2023-07-15,C2572,Laptop,774,319.25,Cash,Completed
T92444,2024-11-05,C4162,Coffee Machine,10,498.47,Credit Card,Completed
T92458,2020-05-01,C1706,Tablet,682,774.71,Credit Card,Failed
T92481,2022-06-27,C4006,Smartphone,169,955.49,Cash,Failed
T92531,2021-07-20,C2811,Laptop,458,385.89,Credit Card,Completed
T92540,2023-06-28,C4091,Headphones,7,609.08,PayPal,Completed
T92564,2020-03-25,C2060,Coffee Machine,831,722.5,PayPal,Failed
T92583,2024-02-21,C1081,Tablet,6,429.74,Cash,Completed
T92593,2021-12-16,C4231,Headphones,4,826.53,Credit Card,Completed
T92621,2022-04-12,C4258,Laptop,930,723.44,PayPal,Completed
T92640,2020-04-04,C2594,Headphones,843,155.72,Credit Card,Pending
T92650,2020-05-09,C4838,Headphones,943,673.91,Credit Card,Pending
T92653,2022-11-09,C3207,Coffee Machine,319,734.25,PayPal,Completed
T92692,2020-02-05,C358,Tablet,6,766.42,PayPal,Completed
T92693,2023-10-29,C2106,Headphones,10,631.09,Credit Card,Completed
T92694,2024-05-13,C595,Headphones,9,592.56,Credit Card,Failed
T92715,2023-12-29,C1475,Smartphone,713,206.95,Credit Card,Completed
T92741,2023-10-28,C4153,Smartphone,7,335.83,Cash,Completed
T92743,2020-06-02,C2908,Smartphone,723,126.91,PayPal,Pending
T92748,2020-04-25,C4649,Laptop,1,923.67,PayPal,Pending
T92797,2024-03-07,C4361,Smartphone,4,954.95,Credit Card,Completed
T92812,2024-02-23,C2880,Laptop,4,600.11,Cash,Failed
T92882,2020-05-18,C2355,Coffee Machine,9,386.22,Credit Card,Pending
T93003,2022-02-17,C1349,Headphones,9,384.34,Cash,Completed
T93004,2020-12-12,C1114,Coffee Machine,850,645.29,Credit Card,Completed
T93030,2022-01-01,C3408,Tablet,9,832.38,Credit Card,Completed
T93039,2020-02-12,C635,Tablet,669,911.32,Credit Card,Completed
T93059,2024-05-12,C2503,Coffee Machine,8,626.59,Credit Card,Completed
T93085,2022-12-06,C2014,Tablet,265,299.1,Credit Card,Failed
T93094,2020-04-10,C1453,Smartphone,10,390.92,PayPal,Completed
T93134,2023-09-05,C2031,Tablet,854,679.07,Credit Card,Completed
T93153,2022-06-05,C4546,Coffee Machine,5,346.08,Credit Card,Completed
T93163,2020-03-06,C2142,Laptop,586,912.41,PayPal,Completed
T93211,2021-02-13,C4196,Headphones,109,601.67,Cash,Completed
T93225,2021-12-27,C2850,Smartphone,325,186.81,Cash,Failed
T93226,2023-07-01,C2889,Tablet,1,659.95,Credit Card,Completed
T93229,2023-06-09,C608,Laptop,292,434.84,Credit Card,Failed
T93241,2021-10-11,C1803,Tablet,8,863.89,PayPal,Completed
T93250,2022-02-10,C3360,Smartphone,8,635.81,Cash,Completed
T93266,2024-11-16,C4231,Tablet,302,333.85,PayPal,Pending
T93307,2024-05-10,C1896,Tablet,4,522.51,PayPal,Failed
T93324,2024-06-20,C1823,Coffee Machine,6,379.07,PayPal,Completed
T93344,2020-06-11,C3535,Smartp,460,52.41,PayPal,Completed
T93354,2022-11-23,C2854,Laptop,2,349.18,PayPal,Failed
T93363,2021-02-08,C4758,Smartphone,272,792.11,Credit Card,Failed
T93369,2024-07-14,C170,La,8,66.85,PayPal,Completed
T93403,2020-10-22,C4659,Coffee Machine,812,655.59,PayPal,Completed
T93404,2024-08-28,C3430,Laptop,606,160.61,PayPal,Pending
T93406,2023-07-15,C1222,Coffee Machine,682,903.22,PayPal,Pending
T93410,2020-04-29,C3033,Laptop,556,948.58,PayPal,Failed
T93430,2021-06-27,C4397,Smartphone,6,452.18,Credit Card,Pending
T93432,2020-12-04,C2174,Laptop,2,375.18,PayPal,Pending
T93433,2021-07-12,C3960,Laptop,944,583.79,Cash,Failed
T93448,2024-03-05,C851,Coffee Machine,610,723.12,Cash,Completed
T93472,2020-07-16,C4055,Coffee Machin,968,494.13,Credit Card,Pending
T93544,2025-01-15,C471,Smartphone,1,170.17,PayPal,Completed
T93563,2021-03-19,C497,Tablet,8,801.44,Credit Card,Pending
T93577,2024-09-07,C1206,Coffee Machine,10,551.13,Cash,Completed
T93635,2020-07-27,C1541,Lap,130,974.58,Credit Card,Completed
T93648,2023-05-17,C4612,Tablet,354,984.51,PayPal,Completed
T93659,2022-04-19,C944,Lap,304,585.51,Credit Card,Completed
T93674,2020-02-27,C2064,Smartphone,4,909.19,Credit Card,Failed
T93684,2024-11-02,C009,Laptop,788,579.35,Credit Card,Completed
T93734,2022-10-21,C1754,Lap,9,528.44,Credit Card,Completed
T93747,2024-09-10,C1959,Laptop,7,232.98,Credit Card,Completed
T93778,2020-06-29,C2392,Coffee Machine,280,177.53,Cash,Completed
T93791,2022-09-17,C4341,Hea,840,835.65,Credit Card,Completed
T93801,2023-09-07,C2062,Smartphone,416,138.21,PayPal,Completed
T93817,2023-02-07,C3225,Smartphone,8,660.4,PayPal,Completed
T93836,2023-08-14,C4339,Headphones,9,676.54,PayPal,Completed
T93855,2023-02-14,C3747,Headphones,3,291.44,Credit Card,Completed
T93877,2020-12-26,C4535,Coff,370,547.94,Credit Card,Completed
T93893,2020-12-17,C3563,Coffee Machine,3,489.5,PayPal,Pending
T93910,2021-04-26,C4710,Tablet,275,492.82,PayPal,Completed
T93915,2024-02-04,C3093,Smartphone,3,146.36,PayPal,Completed
T93916,2024-02-20,C1224,Headphones,684,758.19,PayPal,Failed
T93937,2020-11-04,C1889,Coffee Machine,7,918.49,PayPal,Pending
T93943,2021-12-02,C3620,Coffee Machine,6,579.28,Credit Card,Completed
T93944,2022-06-10,C4965,Coffee Machine,6,293.51,PayPal,Completed
T93948,2022-03-19,C3355,Tablet,5,76.2,Cash,Completed
T93955,2023-10-07,C1828,Tablet,10,187.15,Credit Card,Completed
T93965,2022-05-24,C4423,Laptop,10,196.34,PayPal,Failed
T93989,2021-07-30,C4899,Smartphone,996,103.94,Credit Card,Completed
T93993,2021-12-16,C3875,Tablet,422,741.33,Credit Card,Completed
T94090,2024-08-16,C2327,Laptop,833,231.82,Credit Card,Completed
T94121,2020-12-08,C515,Tablet,708,540.7,PayPal,Completed
T94125,2022-02-26,C4917,Laptop,10,705.75,Credit Card,Completed
T94127,2024-03-26,C1548,Laptop,358,839.78,Credit Card,Completed
T94129,2023-05-07,C4073,Smartphone,841,712.98,Credit Card,Completed
T94137,2021-09-05,C4434,H,1,803.56,Credit Card,Completed
T94152,2024-06-19,C1497,Smartphone,9,780.51,Credit Card,Failed
T94174,2021-12-06,C2623,Smar,6,558.16,Cash,Pending
T94185,2025-01-16,C1367,Headphones,6,468.55,Credit Card,Completed
T94199,2022-04-15,C245,Laptop,7,785.31,Credit Card,Completed
T94210,2023-07-05,C4935,Tablet,6,843.59,PayPal,Completed
T94218,2020-10-30,C3528,Headphones,8,611.48,PayPal,Completed
T94233,2022-01-09,C4407,Headphones,866,335.65,PayPal,Completed
T94238,2024-03-14,C3081,Tablet,405,57.37,Credit Card,Completed
T94250,2021-09-08,C824,Laptop,10,917.63,Credit Card,Pending
T94266,2020-03-23,C4831,Coffee Machine,315,399.95,Credit Card,Pending
T94298,2024-03-29,C1392,Tablet,6,333.0,Cash,Pending
T94319,2020-12-31,C192,Laptop,537,435.06,PayPal,Completed
T94327,2020-07-26,C2334,He,9,291.68,PayPal,Failed
T94338,2025-01-01,C4009,Laptop,2,152.25,PayPal,Failed
T94401,2022-02-03,C1997,Headphones,752,368.21,Credit Card,Pending
T94416,2023-09-28,C2387,L,8,753.84,PayPal,Completed
T94451,2024-02-01,C538,Laptop,979,65.91,Credit Card,Failed
T94509,2023-05-22,C382,Smartphone,5,694.19,Cash,Completed
T94525,2024-09-19,C2218,Tablet,10,89.86,Credit Card,Pending
T94530,2024-09-01,C3535,Coffee Machine,664,500.04,PayPal,Failed
T94553,2022-07-15,C898,Headphones,996,505.54,PayPal,Completed
T94574,2024-02-22,C1039,Tablet,4,747.48,Credit Card,Failed
T94590,2022-10-02,C2613,Headphones,4,130.34,Cash,Failed
T94606,2021-06-01,C1837,Laptop,756,642.4,Credit Card,Pending
T94625,2022-05-09,C3047,Tablet,2,635.37,Credit Card,Pending
T94626,2022-03-11,C2878,Tablet,978,267.77,PayPal,Pending
T94637,2022-05-02,C483,Smartphone,893,194.57,Credit Card,Pending
T94645,2024-08-26,C4785,Laptop,942,770.7,PayPal,Failed
T94672,2021-01-29,C1928,Head,10,680.83,Credit Card,Completed
T94720,2022-05-01,C4179,Headphones,733,434.14,Credit Card,Completed
T94728,2021-08-05,C1209,Tablet,9,769.06,Credit Card,Failed
T94744,2024-02-07,C1824,Headphones,810,531.03,PayPal,Completed
T94745,2021-06-29,C701,Smartphone,10,689.7,Credit Card,Completed
T94845,2023-05-10,C006,Tablet,507,381.97,PayPal,Completed
T94863,2020-02-17,C2320,Tablet,794,101.71,Cash,Pending
T94868,2022-11-20,C3737,Coffee Machine,865,437.69,Credit Card,Completed
T94878,2021-04-24,C2044,Coffee Machine,2,111.98,Credit Card,Failed
T94886,2024-09-15,C3201,Coffee Machine,343,120.25,Credit Card,Completed
T94892,2021-04-22,C3786,Smartphone,9,425.34,Credit Card,Completed
T94982,2022-10-24,C2645,Coffee Machine,466,681.09,PayPal,Completed
T95023,2022-09-02,C1078,Tablet,448,153.73,PayPal,Completed
T95025,2021-07-11,C2086,Tablet,513,751.48,Credit Card,Pending
T95103,2022-03-25,C2819,Headphones,5,804.5,PayPal,Failed
T95115,2020-05-03,C3217,L,10,292.32,PayPal,Completed
T95119,2023-03-09,C776,Smartphone,6,155.38,PayPal,Failed
T95125,2022-06-01,C2613,Tablet,4,230.35,Credit Card,Failed
T95147,2020-03-07,C791,Smartphone,542,427.54,Cash,Pending
T95163,2021-10-27,C1026,Laptop,986,442.07,Credit Card,Failed
T95170,2022-12-25,C311,Smartphone,10,980.39,Credit Card,Pending
T95195,2020-05-30,C3972,Smart,757,193.1,Credit Card,Completed
T95322,2020-12-31,C303,Smartphone,4,486.51,PayPal,Pending
T95340,2022-01-04,C1251,Laptop,649,911.5,PayPal,Pending
T95346,2021-08-03,C2727,Headphones,514,637.26,PayPal,Completed
T95353,2022-12-13,C4296,Laptop,461,854.24,Cash,Pending
T95360,2023-01-12,C3332,Smartphone,2,685.94,Credit Card,Failed
T95387,2024-03-01,C944,Tablet,7,379.12,Credit Card,Pending
T95394,2024-06-27,C1470,Tablet,143,781.15,Cash,Completed
T95414,2023-08-31,C2877,Tablet,115,150.77,Credit Card,Completed
T95416,2023-02-27,C4695,H,8,647.94,Credit Card,Pending
T95418,2020-02-16,C4679,Smartph,605,678.64,Credit Card,Failed
T95472,2021-10-26,C979,Laptop,8,169.89,PayPal,Failed
T95486,2021-07-28,C4176,Coffee Machine,9,256.36,PayPal,Completed
T95505,2024-07-09,C4696,Tablet,962,527.93,Credit Card,Failed
T95552,2022-07-12,C694,Coffee Machine,8,493.8,Credit Card,Failed
T95561,2024-02-25,C1108,Coffee Machine,7,748.09,Credit Card,Pending
T95567,2023-12-30,C2940,Coffee Machine,606,977.41,PayPal,Completed
T95577,2022-03-15,C1687,Tablet,10,540.55,PayPal,Completed
T95618,2020-03-26,C1678,Headphones,4,614.71,PayPal,Pending
T95621,2024-04-16,C4660,Coffee Machine,3,809.12,Credit Card,Failed
T95655,2024-05-21,C2043,Headphones,2,481.89,PayPal,Failed
T95670,2023-05-16,C920,Laptop,9,421.98,PayPal,Failed
T95727,2021-04-30,C4862,Laptop,9,105.42,Credit Card,Completed
T95765,2024-11-11,C2955,Tablet,4,365.14,Cash,Pending
T95766,2024-11-07,C1150,Headphones,8,722.69,PayPal,Failed
T55145,2020-10-02,C3179,Smartphone,133,318.89,PayPal,Failed
T95787,2024-01-04,C2614,Smar,114,462.5,Credit Card,Completed
T95788,2024-02-25,C2525,Coffee Machine,7,374.74,PayPal,Failed
T95810,2022-05-26,C2850,Tablet,318,885.71,Credit Card,Completed
T95823,2024-06-05,C4503,Smartphone,9,849.38,PayPal,Completed
T95841,2021-07-17,C4061,Coffee Machine,7,685.09,PayPal,Completed
T95847,2020-06-15,C1217,Coff,211,504.5,PayPal,Pending
T95873,2022-06-07,C3289,Coffee Machine,722,450.91,Credit Card,Failed
T95885,2021-09-24,C4586,Tablet,5,170.61,Credit Card,Completed
T95892,2020-06-01,C1962,Tablet,665,511.97,Credit Card,Failed
T95905,2023-06-10,C1137,Coffee Machine,718,966.53,Credit Card,Completed
T95910,2021-07-14,C4523,Tablet,656,797.25,Credit Card,Completed
T95920,2020-05-06,C3652,Smartphone,926,369.62,PayPal,Completed
T95960,2023-11-21,C597,Tablet,5,428.57,Cash,Completed
T95964,2024-08-28,C2603,Tablet,6,277.71,Credit Card,Completed
T96029,2024-01-21,C4813,Laptop,3,222.66,Cash,Pending
T96034,2020-12-16,C4015,Headphones,103,639.12,Cash,Completed
T96072,2022-12-15,C2087,Smartphone,8,105.4,PayPal,Pending
T96073,2024-10-04,C3279,Tab,2,471.89,Credit Card,Pending
T96084,2022-07-18,C2541,Ta,4,254.5,Cash,Pending
T96093,2022-11-06,C4166,Tablet,3,113.51,PayPal,Completed
T96107,2024-02-24,C2459,Tablet,3,428.11,PayPal,Completed
T96131,2024-02-24,C1661,Coffee Machine,9,915.38,Credit Card,Pending
T96137,2020-06-22,C065,Headphones,8,740.29,PayPal,Completed
T96143,2022-02-16,C973,T,655,908.54,Credit Card,Pending
T96192,2022-01-12,C170,Coffee Ma,6,160.17,PayPal,Pending
T96200,2020-01-03,C1860,Coffee,747,551.78,PayPal,Completed
T96209,2020-04-30,C1292,Coffee Machine,878,417.42,Credit Card,Completed
T96216,2022-06-25,C1575,Coffee Machine,292,195.06,PayPal,Failed
T96238,2021-04-24,C4232,Headphones,702,460.94,Credit Card,Completed
T96246,2022-07-03,C2665,Tablet,10,409.49,Credit Card,Completed
T96263,2021-10-06,C3821,Headphones,1,815.25,PayPal,Completed
T96266,2022-12-09,C3712,Coffee Machine,5,954.87,PayPal,Failed
T96270,2023-04-14,C3015,Laptop,865,508.99,Credit Card,Failed
T96323,2022-08-08,C676,Headphones,9,329.48,PayPal,Pending
T96342,2023-07-19,C419,Smartphone,861,822.26,Credit Card,Completed
T96345,2022-09-02,C904,Smartphone,1,663.1,Credit Card,Completed
T96399,2022-05-04,C2473,Headphones,3,456.22,Credit Card,Completed
T96401,2023-06-28,C3851,Coffee Machine,5,718.56,PayPal,Failed
T96407,2023-10-17,C4670,Coffee Machine,394,783.33,PayPal,Completed
T96420,2020-03-10,C2510,Smartphone,9,146.78,Credit Card,Pending
T96427,2024-11-05,C573,Tabl,142,793.25,Credit Card,Failed
T96440,2023-05-29,C4529,Coffee Machine,2,330.92,PayPal,Pending
T96463,2020-02-23,C3245,Smartphone,730,531.01,Credit Card,Completed
T96481,2024-07-07,C334,Smartphone,10,633.2,PayPal,Failed
T96482,2020-01-08,C2018,Headphones,789,215.7,PayPal,Completed
T96503,2022-02-10,C3923,Lapt,9,607.87,PayPal,Completed
T96548,2022-08-01,C149,Headpho,9,713.71,Credit Card,Completed
T96562,2024-08-14,C3055,Headphones,645,531.62,PayPal,Completed
T96605,2024-12-11,C169,Tablet,820,299.29,Credit Card,Completed
T96610,2022-03-02,C1655,Headphones,149,259.01,Credit Card,Failed
T96620,2020-06-14,C763,Coffee Machine,674,685.01,Credit Card,Completed
T96640,2023-05-06,C3822,Laptop,9,658.72,PayPal,Failed
T96698,2023-09-02,C4564,Coffee Machine,7,54.14,Credit Card,Completed
T96725,2023-03-08,C1426,Tablet,9,282.64,PayPal,Failed
T96767,2024-02-19,C2077,Headphones,3,622.3,PayPal,Pending
T96768,2021-06-07,C116,Tablet,4,556.97,Credit Card,Pending
T96782,2020-03-06,C548,Laptop,903,870.55,PayPal,Completed
T96783,2022-05-05,C2853,Headphones,630,456.81,PayPal,Completed
T96786,2021-06-26,C082,Laptop,9,503.85,PayPal,Pending
T96797,2020-10-16,C1957,Smartphone,559,460.42,Credit Card,Failed
T96806,2020-11-01,C4793,Tablet,592,690.6,Credit Card,Completed
T96814,2020-02-08,C3183,Smartphone,297,249.64,Cash,Completed
T96817,2021-10-14,C1978,Headphones,2,944.88,PayPal,Completed
T96851,2022-02-18,C1910,Smartphone,5,302.18,Credit Card,Completed
T96853,2022-10-04,C812,Coffee Machine,3,99.49,Credit Card,Failed
T96858,2021-11-15,C3206,Headphone,10,613.12,Credit Card,Pending
T96866,2022-04-03,C2057,Tablet,1,948.31,Cash,Completed
T96902,2024-06-20,C1522,Coffee,7,360.31,Cash,Failed
T96905,2021-03-31,C3458,Smartphone,2,464.42,Credit Card,Failed
T96916,2023-05-20,C3324,Smartphone,2,921.79,PayPal,Completed
T96926,2024-09-11,C540,Smartphone,718,520.82,Credit Card,Completed
T96937,2022-08-20,C1364,Laptop,3,267.08,PayPal,Completed
T96966,2024-04-23,C2645,Coffee Machine,278,988.81,PayPal,Completed
T96970,2023-07-10,C3061,Tablet,556,835.47,PayPal,Completed
T93955,2023-10-07,C1828,Tablet,10,187.15,Credit Card,Completed
T97030,2024-01-15,C4275,Laptop,773,460.01,Credit Card,Completed
T97060,2024-09-02,C1254,Smartphone,156,668.86,Credit Card,Completed
T97067,2021-12-24,C4475,Lapto,773,506.35,Cash,Pending
T97069,2022-04-12,C3491,Laptop,822,112.37,Cash,Pending
T97076,2024-11-21,C2983,Tablet,10,428.8,Credit Card,Failed
T97086,2020-11-04,C4324,Coffee Machine,669,617.51,PayPal,Failed
T97087,2024-12-22,C2308,Coffee Machine,717,969.82,PayPal,Completed
T97116,2020-04-12,C4981,Smartphone,2,756.22,Credit Card,Failed
T97123,2023-12-12,C4369,Coffee Machine,9,664.06,Credit Card,Pending
T97140,2021-04-19,C4710,Headphones,6,696.19,PayPal,Completed
T97155,2020-10-25,C3990,Laptop,4,267.64,PayPal,Completed
T97166,2020-05-23,C700,Laptop,7,384.59,Credit Card,Completed
T97167,2021-08-04,C4730,Coffee Machine,247,424.97,Credit Card,Completed
T97180,2022-02-26,C2833,Coffee Machine,5,80.22,Credit Card,Completed
T97183,2023-12-17,C3498,Laptop,4,355.64,Cash,Pending
T97214,2024-10-30,C811,Laptop,320,816.18,PayPal,Completed
T97247,2021-10-19,C4826,Laptop,9,854.3,Credit Card,Completed
T97249,2020-12-21,C2456,Smartphone,8,773.66,Cash,Completed
T97282,2021-10-09,C1917,Smartphone,282,861.67,PayPal,Completed
T97283,2020-06-02,C527,Laptop,6,664.29,PayPal,Pending
T97302,2021-01-22,C2611,Headphones,962,757.48,PayPal,Pending
T97327,2024-04-23,C662,Tablet,758,939.24,PayPal,Pending
T97334,2023-07-14,C689,Headphones,655,479.11,Credit Card,Completed
T97388,2024-03-23,C1293,Coff,10,785.16,Cash,Completed
T97419,2020-12-31,C637,Smartphone,454,944.91,PayPal,Pending
T97445,2020-03-04,C3130,Coffee Machine,558,463.8,PayPal,Pending
T97448,2021-10-18,C1401,Headphones,155,106.48,Credit Card,Completed
T97476,2020-12-14,C1108,Smartphone,203,874.89,Credit Card,Completed
T97508,2021-05-11,C473,Smartphone,2,944.41,Cash,Completed
T97564,2021-11-11,C3521,Coffee Machine,2,652.78,PayPal,Completed
T97606,2024-01-19,C3864,Coffee Machine,390,875.12,PayPal,Failed
T97617,2021-05-22,C358,Smartphone,824,865.32,PayPal,Completed
T97626,2021-11-23,C3178,Smartphone,5,768.38,Cash,Pending
T97642,2022-12-31,C4775,Laptop,595,132.21,PayPal,Failed
T97653,2023-04-26,C3411,Tablet,7,219.55,Cash,Completed
T97700,2024-01-03,C2448,Headphones,4,986.68,PayPal,Completed
T97721,2020-06-22,C2331,Headphones,6,717.25,Credit Card,Completed
T97740,2021-12-22,C1871,Headphones,988,918.46,Credit Card,Completed
T97747,2024-04-22,C1549,Smartphone,8,288.18,Credit Card,Failed
T97762,2022-06-09,C3701,Laptop,1,312.28,Cash,Failed
T97772,2022-03-01,C1023,Tablet,911,411.98,Credit Card,Completed
T97773,2021-05-15,C4978,Smar,5,928.67,Cash,Completed
T97775,2023-10-16,C1055,Coffee Machine,390,887.67,PayPal,Completed
T97791,2024-05-21,C1366,Coffee Machine,6,433.34,Cash,Completed
T97799,2023-05-23,C1746,Smartphone,10,875.85,PayPal,Completed
T97800,2020-04-21,C4103,Headphones,6,107.54,Cash,Failed
T97806,2022-04-19,C2432,Tablet,6,104.78,PayPal,Completed
T97840,2021-01-09,C3866,Tablet,304,596.58,Credit Card,Completed
T97883,2021-07-30,C3041,Headphones,3,339.38,Cash,Completed
